Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Label
0.30102540000000005,-0.14019775,-0.06469726599999999,-146.80916000000002,76.21374,-90.15267,9
0.25390625,-0.10394287,-0.040161132999999995,-12.442748,44.687022999999996,-82.9771,9
0.25042725,-0.054382324,-0.0034790040000000004,26.08397,-9.030535,-80.381676,9
0.27270508,-0.028869628999999997,-0.01739502,-56.412212,-36.83206,-67.56489,9
0.28027344,-0.05712890599999999,-0.027404785,-156.83969,3.908397,-42.793890000000005,9
0.2548828,0.049560547,0.043945312,35.17557,-15.877863,-20.687023,9
0.22674560000000002,0.09442139,0.05053711,-131.22137,-0.18320611,-11.320611,9
0.25604248,-0.051574707000000004,0.05432129,-250.1374,-42.351147,-19.87023,9
0.27679443,-0.10491943,-0.124938965,-59.541985,26.08397,-54.603054,9
0.24316406,0.000488,0.030151367000000002,181.51144,32.694656,-77.89313,9
0.23828125,0.07653808599999999,0.0637207,35.603054,-31.396946000000003,-64.16031,9
0.27722168,0.051940917999999996,-0.007507324,-179.1145,-67.80153,-42.381679999999996,9
0.2755127,-0.019897461,-0.00390625,-149.45801,-11.534351,-38.183205,9
0.25793457,-0.032958984,-0.019348145,6.6412214999999994,-34.08397,-55.412212,9
0.26568604,0.032592773,0.026123047000000003,16.946566,-9.19084,-49.0229,9
0.2562256,0.026733398,0.029907227,-61.801525,-21.480917,-36.053436,9
0.26782227,0.0013427729999999998,0.031677246,-90.41221999999999,-27.213741,-31.595419,9
0.26409912,-0.005432129,0.02746582,-65.44275,-22.297710000000002,-25.145039,9
0.26153564,-0.013061523,0.024841309,-65.70229,-23.137404999999998,-20.587785999999998,9
0.26202393,-0.017700195,0.02331543,-33.48855,-14.923664000000002,-11.526717,9
0.2598877,-0.011474608999999998,0.030822753999999997,-19.206106,-6.4503818,-3.0305343,9
0.25616455,0.000793,0.04272461,-13.816792999999999,-3.6106870000000004,3.5648854,9
0.25854492,0.003051758,0.042053223,-41.427483,-6.526717700000001,12.152672,9
0.25354004,-0.002685547,0.030456543,-55.038166000000004,-2.3664122000000005,21.122137,9
0.25213623,-0.019714355,0.02319336,-48.53435,2.3740457999999998,28.694656,9
0.25665283,-0.014892578,0.026062012000000002,-20.435114000000002,8.076336,36.91603,9
0.25708008,-0.003295898,0.028747559,-21.839695000000003,10.198473,47.55725,9
0.24658203,0.003967285,0.021484375,-37.343509999999995,6.10687,60.49618,9
0.26226807,-0.005432129,0.007873535,-44.694656,3.7480917000000002,68.79389,9
0.26550293,-0.017333984,0.004638672,-54.030533,5.7557254,77.41221999999999,9
0.2640381,-0.027770996000000003,-0.012145996000000001,-30.717558,4.9007635,79.40458000000001,9
0.27557373,-0.023498535,-0.010742188,0.06870229,5.3816795,78.381676,9
0.28649902,-0.012817383,-0.031433105,14.923664000000002,7.7480917,79.183205,9
0.28509520000000005,-0.033996582000000004,-0.017456055,26.145039,16.236639999999998,72.89313,9
0.29248047,-0.028381347999999997,-0.03741455,63.969467,10.618319999999999,66.12214,9
0.27722168,-0.004333496,-0.027954102,102.618324,27.595419,62.793890000000005,9
0.25836182,-0.011962891000000002,-0.010314941,59.427482999999995,17.167938,59.12214,9
0.26538086,-0.021118164,-0.02178955,28.717558,3.6106870000000004,58.893130000000006,9
0.2518921,-0.02355957,-0.037353516,57.938930000000006,6.2824425999999995,53.335876,9
0.24700928,-0.010070800999999999,-0.027282715,72.69466,1.0229008,50.244274,9
0.24224854,-0.014282227,-0.026000977,34.519085,-5.0305343,48.351147,9
0.23327637,-0.021606445,-0.030334472999999997,22.404581,-3.4961832000000004,42.76336,9
0.23535156,-0.03692627,-0.030944824,61.137405,-16.236639999999998,33.572517,9
0.23291016,-0.028625487999999998,-0.015014648,68.69466,-17.961832,22.122137,9
0.23150635,-0.027038574,-0.014465332,40.564884,-19.702289999999998,16.847328,9
