Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Label
0.20544434,0.09991455,-0.11993408,-26.755726,-52.900764,-34.25954,3
0.19812012,0.10241699,-0.14117432,-10.496183,-60.549618,-36.748093,3
0.17584229,0.089904785,-0.13928223,-5.038168,-70.42748,-39.427483,3
0.17156982,0.08337402,-0.13153076,-22.687023,-76.900764,-46.274809999999995,3
0.17541504,0.09820557,-0.14862060000000002,-32.78626,-83.55725,-47.183205,3
0.16766357,0.12322998,-0.14819336,-14.748092000000002,-89.41984599999999,-43.412212,3
0.1765747,0.11981201,-0.16918945,3.0152671000000004,-96.0458,-49.46565,3
0.17785645,0.11364746,-0.18548584,-6.900763499999999,-101.78626,-52.114502,3
0.1772461,0.11413574,-0.17407227,-11.893129,-98.503815,-53.458015,3
0.16571045,0.13531494,-0.16271973,2.7175572,-94.70229,-52.81679499999999,3
0.16644287,0.1362915,-0.13293457,30.770992,-92.01527,-39.91603,3
0.17156982,0.13598633,-0.16668701,44.946564,-88.52672,-29.671754999999997,3
0.17089844,0.14624023,-0.15411377,29.801527,-87.39695,-24.984734,3
0.18353271,0.14898682,-0.159729,-12.19084,-85.28244000000001,-31.419846999999997,3
0.20043945,0.17260742,-0.16467285,-46.587788,-88.31298000000001,-33.603054,3
0.18218994,0.19604492,-0.1609497,-44.992367,-92.53435,-39.053436,3
0.15307617,0.18457031,-0.13720703,-38.44275,-90.900764,-37.900764,3
0.15161133,0.1749878,-0.15722656,-44.862595,-85.35878000000001,-45.251907,3
0.13952637,0.17761229999999997,-0.18670654,-38.16794,-67.35114,-38.06107,3
0.10998535,0.17382812,-0.18237305,-14.793892999999999,-44.0,-11.160305000000001,3
0.08361816400000001,0.14709473,-0.21209717,-10.885496,-26.358778000000004,-3.8396947,3
0.04260254,0.1003418,-0.23254395,-19.473282,-22.885496,-13.076336,3
-0.00024414060000000002,0.10186767599999999,-0.23834229,-9.305344,-26.847328000000005,-14.244275,3
-0.004699707,0.09936523400000001,-0.24114989999999997,12.618319999999999,-27.534351,-15.442748000000002,3
-0.022094727,0.08770752,-0.21142578,24.641222,-25.137404999999998,-10.106871,3
-0.004699707,0.10327148400000001,-0.21771239999999997,20.290077,-21.610687,-4.4885497,3
-0.0067749023,0.12689209,-0.24139404,19.755726,-29.351145000000002,6.839694500000001,3
0.008056641,0.15582275,-0.22552489999999997,24.984734,-32.603054,17.160304999999997,3
0.003540039,0.15844727,-0.2041626,14.717557000000001,-40.091602,17.267176,3
-0.020141601999999998,0.16387939999999998,-0.22833252,-3.0152671000000004,-42.55725,2.778626,3
-0.029785156,0.16204834,-0.20971679999999995,-2.5038167999999996,-41.06107,-6.625953999999999,3
-0.029846191,0.1616211,-0.22558594,16.816793,-40.404579999999996,-9.633588,3
-0.04296875,0.13793945,-0.20794678,36.885498,-29.595419,-11.206107000000001,3
-0.043395996,0.107543945,-0.18066406,26.671754999999997,-27.770992,-19.290077,3
-0.026123047000000003,0.12530518,-0.17895508,0.7557252,-27.022902000000002,-24.343512,3
-0.027160645,0.14276123,-0.16174316,5.625954,-20.801527,-20.267176,3
-0.024841309,0.124816895,-0.12915039,23.48855,-16.412214000000002,-15.969465,3
-0.03656006,0.11956787,-0.1539917,22.595419,-7.9160304,-15.709923999999999,3
-0.047790527,0.10534668,-0.15258789,-0.5801527,-0.89312977,-14.854961,3
-0.03112793,0.12182617,-0.15307617,-15.290076000000001,4.9694657,-17.480917,3
-0.03540039,0.12432861,-0.19299316,-3.7480917000000002,18.244274,-17.007633,3
-0.033325195,0.124938965,-0.17663574,10.633588,27.221375,-16.954199,3
-0.030090332,0.12567139,-0.20355225,10.137404,31.10687,-20.48855,3
-0.0018310547,0.117004395,-0.15106201,-3.2290077,31.450382,-23.91603,3
-0.0018920898,0.13067627,-0.23669434,-12.618319999999999,22.824427,-29.633587,3
-0.0017089844000000001,0.13873291,-0.21411133,-12.755725,17.725191,-35.84733,3
-0.00390625,0.13208008,-0.21899414,-15.709923999999999,8.274809,-33.618320000000004,3
-0.024902344,0.13140869,-0.24365234,-22.045801,3.6946564,-34.549618,3
-0.018920898000000002,0.12976074,-0.22772217,-25.793894,-1.2748091000000001,-35.603054,3
-0.022399902000000003,0.15350342,-0.24322510000000003,-24.404581,-4.809159999999999,-35.717556,3
-0.020080566,0.15283203,-0.23199463,-13.725191,-5.8625956,-35.427483,3
-0.033508300000000005,0.15185547,-0.21966553,-3.9923663,-6.7251906,-32.366413,3
-0.032409667999999996,0.16467285,-0.23480225,-2.465649,-7.557252,-34.679390000000005,3
-0.03527832,0.1338501,-0.23474121,-2.2442749,-1.3816794,-35.55725,3
-0.03881836,0.14984131,-0.23034668,-4.328244000000001,1.2366412,-41.9771,3
-0.020629883,0.15167236,-0.21594238,3.2824428,3.8396947,-41.923664,3
-0.037109375,0.14361572,-0.22601318,22.732824,7.0839696,-47.458015,3
-0.039489746,0.12408447,-0.21435547,34.015266,8.198473,-50.816795,3
-0.040405273,0.12792969,-0.23522949,39.549618,7.656488400000001,-56.076336,3
-0.044189453,0.11627197,-0.22814941,45.9771,9.488549,-58.0,3
-0.04626465,0.12030029,-0.21691895,37.709922999999996,10.694656,-50.816795,3
-0.051513672,0.13189697,-0.21923828,39.21374,6.557252,-44.595420000000004,3
-0.052368164,0.13946533,-0.17761229999999997,48.14504,1.5877863,-45.687022999999996,3
-0.057800292999999996,0.12664795,-0.19549560000000002,42.610687,-9.152672,-47.030533,3
-0.049133300000000005,0.14715576,-0.20574951,19.42748,-25.534351,-47.85496,3
-0.060913086,0.14654541,-0.21405029999999997,2.5419848,-42.221375,-50.17557,3
-0.042175292999999996,0.13909912,-0.15374756,9.435115,-53.916030000000006,-51.374046,3
-0.062683105,0.12145996,-0.14245605,3.7480917000000002,-64.23664000000001,-54.61832,3
-0.08154297,0.11450195,-0.14538574,-18.770992,-74.73283,-55.22900799999999,3
-0.083496094,0.11431885,-0.18322754,-28.42748,-77.770996,-62.23664,3
-0.10076904,0.106933594,-0.18621826,-23.610687,-77.28244000000001,-53.045803,3
-0.119018555,0.07519531,-0.12390137,-17.679389999999998,-76.0229,-49.206109999999995,3
-0.12567139,0.06817627,-0.11889648400000001,-19.450382,-63.435116,-34.0229,3
-0.124938965,0.04736328,-0.14068604,-45.946564,-46.625954,-23.748089999999998,3
-0.12823486,0.060424805,-0.16534424,-73.29771,-31.877863,-15.351145,3
-0.121276855,0.10491943,-0.19537354,-53.916030000000006,-19.435114000000002,-5.5038165999999995,3
-0.13867188,0.10070801,-0.16693115,1.4732825,-2.4351146,-2.29771,3
-0.14074707,0.06072998,-0.19268799,9.679389,12.587786999999999,-4.2671757,3
-0.14593506,0.06750488,-0.17547607,-30.114503999999997,24.89313,-15.511451000000001,3
-0.14111328,0.07867432,-0.17333984,-51.374046,38.755726,-21.969465,3
-0.14001465,0.08898926,-0.20544434,-46.0,46.961834,-25.320610000000002,3
-0.1295166,0.08142089999999999,-0.19580078,-32.312977000000004,49.366413,-25.625954,3
-0.124938965,0.09527588,-0.23144531,-20.740458,44.809162,-21.687023,3
-0.11956787,0.08605957,-0.21850586,-18.160304999999997,36.664124,-23.007633,3
-0.12188721,0.08013916,-0.16418457,-15.664123000000002,24.396946,-23.167938,3
-0.12402344,0.09259033,-0.2220459,-11.145039,17.366413,-17.770992,3
-0.111450195,0.10632324,-0.20172119,-4.816794,12.847328,-13.954199,3
-0.10809326,0.09478760000000001,-0.16204834,-17.541985,6.152672,-11.122137,3
-0.10736084,0.09820557,-0.1796875,-31.717558,3.8167940000000002,-6.1374044,3
-0.10736084,0.113098145,-0.15771484,-23.42748,3.091603,0.28244275,3
-0.09777832,0.1071167,-0.19866943,0.7099236999999999,2.9007633,11.236641,3
-0.11303711,0.10491943,-0.18640137,7.6335880000000005,1.6030535,17.190839999999998,3
-0.12060547,0.1026001,-0.17443848,-11.709924,-0.9312976999999999,14.152672,3
-0.11907959,0.11456299,-0.18548584,-28.816793,3.4122138,12.946565,3
-0.12359619,0.12243652,-0.14837646,-20.412214000000002,8.374044999999999,8.274809,3
-0.12579346,0.12835693,-0.15283203,-10.916031,7.7709923,9.435115,3
-0.11883545,0.12774658,-0.16290283,-9.587786999999999,11.076336,4.8625956,3
-0.1307373,0.119262695,-0.16400146,-11.541985,18.809160000000002,1.3206106000000002,3
-0.10809326,0.13372803,-0.16912842,-17.740458,22.595419,1.5572518999999998,3
-0.11187744,0.14624023,-0.18859863,-18.87023,15.412213000000001,-0.4274809,3
-0.103027344,0.16278076,-0.23791504,20.549618,-0.43511450000000007,3.9694656999999998,3
-0.11138916,0.14105225,-0.23809814,104.27481,-3.9312977999999994,13.969465,3
-0.11065674,0.054382324,-0.21411133,77.8855,-16.396946,13.183207000000001,3
-0.10076904,0.049926757999999995,-0.21209717,-2.3587787000000002,-27.351145000000002,21.847328,3
-0.09417724599999999,0.09796142599999999,-0.18835449,-51.08397,-27.12977,9.977099,3
-0.100097656,0.12799072,-0.20251465,-33.671757,-19.320610000000002,7.862595599999999,3
-0.11285400400000001,0.13378906,-0.15252686,4.587786,-8.106871,-1.8167938999999997,3
-0.10223389,0.11267089999999998,-0.19714355,30.458015000000003,2.3816792999999996,-4.526717700000001,3
-0.12799072,0.101379395,-0.18572998,31.099237,7.038167999999999,-8.312977,3
-0.11053467,0.09143066400000001,-0.18817139,10.312977,5.8320612999999994,-8.396947,3
-0.11627197,0.09490967,-0.19152832,-5.7557254,-3.038168,-9.244275,3
-0.10571289,0.11682129,-0.18353271,-5.9923663000000005,-6.6183205,-14.648855,3
-0.128479,0.11657715,-0.18109131,6.335878,-4.6793895,-12.366412,3
-0.115356445,0.12023926,-0.1875,9.229008,-3.3664122000000005,-10.732824,3
-0.10479736,0.115234375,-0.21142578,3.9007633000000004,-6.5419846,-11.374044999999999,3
-0.11846924,0.11425781,-0.19903564,7.9847326,-6.908396700000001,-6.3053436,3
-0.10821533,0.11236572,-0.19622803,14.488548999999999,-3.40458,-2.0992367,3
-0.11480713,0.09698486,-0.20349121,15.763359,0.43511450000000007,2.5801528,3
-0.12854004,0.111206055,-0.21020508,8.419847500000001,0.77099234,6.9160304,3
-0.11761474599999999,0.10308838,-0.20739746,13.328244,2.4732822999999997,8.885496,3
-0.12219238,0.11053467,-0.19335938,19.152672,4.656488400000001,8.916031,3
-0.13543701,0.097473145,-0.19561768,14.251907999999998,3.5572519999999996,5.557252,3
