Acc_X,Acc_Y,Acc_Z,Label
0.12701416,0.31994629999999996,0.12634277,17
0.13848877,0.3223877,0.09814453,17
0.13189697,0.26654053,0.13983154,17
0.15124512,0.2008667,0.12219238,17
0.18933105,0.16210938,0.13861084,17
0.21099854,0.1977539,0.11419678,17
0.18383789,0.19946289,0.11938476599999999,17
0.15539551,0.16156006,0.095581055,17
0.12530518,0.12756348,0.10131836,17
0.09875488,0.10986328,0.10278319999999999,17
0.060913086,0.11291504,0.08648682,17
0.040283203,0.13031006,0.10845947,17
0.01361084,0.16229248,0.09954834,17
-0.004150391,0.17175293,0.1281128,17
-0.00567627,0.22021484,0.1359253,17
-0.001953125,0.24761963,0.11236572,17
0.007446289,0.2565918,0.081848145,17
0.018859863,0.28894043,0.10046387,17
0.04650879,0.32348633,0.0960083,17
0.10614014,0.38085938,0.11450195,17
0.10913086,0.3499756,0.12170410000000002,17
0.07678223,0.28955078,0.120910645,17
0.07897949,0.3381958,0.072753906,17
0.11816406,0.25976562,0.04937744,17
0.121154785,0.24884033,0.09777832,17
0.15167236,0.21838379,0.19232178,17
0.14453125,0.26922607,0.18353271,17
0.125,0.25354004,0.15179443,17
0.09173584,0.2244873,0.11407471,17
0.07366943,0.18872070000000002,0.08544922,17
0.06121826,0.1640625,0.10491943,17
0.05303955,0.12835693,0.04486084,17
0.04852295,0.109436035,0.10559082,17
0.037841797,0.11108398400000001,0.03100586,17
0.03869629,0.14868164,0.07293701,17
0.047912598,0.1899414,0.12823486,17
0.05444336,0.22833252,0.06872558599999999,17
0.059204099999999996,0.26776123,0.14758301,17
0.07513428,0.302063,0.109436035,17
0.10198974599999999,0.32507324,0.11114502,17
0.11395264,0.30847168,0.07446289,17
0.14428711,0.28308105,0.042541504,17
0.18762207,0.27850342,0.09057617,17
0.16363525,0.29150390000000004,0.12359619,17
0.17016602,0.24591064,0.14746094,17
0.1819458,0.19415283,0.13189697,17
0.21130371,0.1352539,0.12713623,17
0.19525146,0.1685791,0.16284179999999998,17
0.15167236,0.21185303,0.064453125,17
0.12927246,0.19140625,0.103027344,17
0.09051514,0.15057373,0.07537842,17
0.04876709,0.12554932,0.0914917,17
0.020507812,0.12945557,0.08825683599999999,17
0.002685547,0.14697266,0.1015625,17
-0.0021972660000000002,0.16540527,0.13464355,17
0.010009766,0.18267822,0.119140625,17
0.020446777,0.20928955,0.11871338,17
0.033813477,0.24969482,0.11254883,17
0.03326416,0.28479004,0.12530518,17
0.053100586,0.28997803,0.11315918,17
0.08148193,0.3466797,0.19781494,17
0.11425781,0.37945557,0.07128906,17
0.11639404,0.3935547,0.05694580000000001,17
0.15124512,0.43566895,-0.04058838,17
0.16900635,0.19854736,0.056762695,17
0.14605713,0.13446045,0.13140869,17
0.16363525,0.22760010000000003,0.18414307,17
0.13232422,0.23541260000000003,0.20385742,17
0.11358642599999999,0.28466797,0.168396,17
0.08270264,0.28192140000000004,0.12585449,17
0.07104492,0.21533203,0.12225342,17
0.056030273,0.16778564,0.18682861,17
0.04833984400000001,0.12762451,0.11059569999999999,17
0.027832031,0.095825195,0.10040283,17
0.021728516,0.09185791,0.0960083,17
0.024108887000000002,0.09527588,0.08703613,17
0.039489746,0.13983154,0.09173584,17
0.048217773,0.19909668,0.12548828,17
0.06640625,0.28845215,0.11877441400000001,17
0.078125,0.31365967,0.10241699,17
0.09307861,0.28240967,0.10192871,17
0.13482666,0.29180908,0.07611084,17
0.16217041,0.31201172,-0.000183,17
0.16284179999999998,0.2838745,0.05316162,17
0.15905762,0.30828857,0.15747070000000002,17
0.15386963,0.30578613,0.11846924,17
0.13482666,0.2732544,0.12298584,17
0.15386963,0.19580078,0.10388183599999999,17
0.18725586,0.14501953,0.11920166,17
0.20214844,0.16064453,0.1428833,17
0.15673828,0.16491699,0.09814453,17
0.14385986,0.14953613,0.080200195,17
0.11260986,0.13623047,0.09893799,17
0.08050537,0.10778808599999999,0.06793213,17
0.070373535,0.11999512,0.10827637,17
0.03967285,0.14831543,0.10308838,17
0.03564453,0.15063477,0.07928467,17
0.018310547,0.17541504,0.117370605,17
0.008789063,0.24133301,0.10986328,17
0.018127441,0.2925415,0.07940674,17
0.025390625,0.29632568,0.07592773400000001,17
0.040222167999999996,0.28485107,0.08673096,17
0.06463623,0.29919434,0.0793457,17
0.10595703,0.29296875,0.17218018,17
0.09155273400000001,0.35516357,0.13208008,17
0.05670166,0.31695557,0.08428955,17
0.07965088,0.31158447,0.10784912,17
0.08465576,0.24194336,0.07379150400000001,17
0.104003906,0.25689697,0.17883301,17
0.14276123,0.27142334,0.20880127,17
0.14715576,0.30950928,0.25891113,17
0.144104,0.29577637,0.20281982,17
0.13061523,0.21411133,0.19750977,17
0.10473633,0.17193604,0.15856934,17
0.09118652,0.14117432,0.14440918,17
0.07061767599999999,0.10577392599999999,0.080566406,17
0.07244873,0.08026123,0.09851074,17
0.05322265599999999,0.06677246,0.08563232400000001,17
0.060546875,0.08605957,0.08361816400000001,17
0.08746338,0.12835693,0.044677734000000004,17
0.07220459,0.27020264,0.038208007999999995,17
0.06347656,0.34631348,0.114746094,17
0.045532227,0.32110596,0.11285400400000001,17
0.07434082,0.30401609999999996,0.17364502,17
0.0836792,0.33044434,0.14666748,17
0.09594726599999999,0.31671143,0.12902832,17
0.12701416,0.29138184,0.09649658,17
0.14447021,0.29522705,0.13433838,17
0.14569092,0.29272459999999995,0.12438965,17
0.15747070000000002,0.22003174,0.11505127,17
0.19689941,0.15618896,0.14117432,17
0.22467041,0.1618042,0.15942383,17
0.19232178,0.16351318,0.14923096,17
0.14825439999999998,0.15795898,0.10131836,17
0.10864258,0.12792969,0.053344727,17
0.08264160000000001,0.10961914,0.06549072,17
0.068481445,0.10504150400000001,0.08483887,17
0.042297363,0.14379883,0.06341553,17
0.030090332,0.159729,0.08728027,17
0.011657715,0.19189453,0.11126709,17
0.006286621,0.23657227,0.12066650400000001,17
0.017578125,0.25964355,0.087402344,17
0.03302002,0.24090576,0.08508301,17
0.04473877,0.27661133,0.06011963,17
0.10827637,0.28894043,0.12322998,17
0.11456299,0.4416504,0.023986816,17
0.09362793,0.35632324,0.18450928,17
0.11529541,0.32855225,0.1015625,17
0.09564209,0.19750977,0.13665771,17
0.10198974599999999,0.25256348,0.13500977,17
0.11499023400000001,0.22460938,0.17553711,17
0.12628174,0.20574951,0.1852417,17
0.10998535,0.25164795,0.15734863,17
0.09039307,0.24926758,0.12518310000000002,17
0.07421875,0.1920166,0.12078857400000001,17
0.06951904,0.16339111,0.10827637,17
0.07159424,0.14538574,0.09326172,17
0.06915283,0.13195801,0.051635742000000005,17
0.051086426,0.12670898,0.049560547,17
0.057678223,0.13098145,0.10784912,17
0.07946777,0.144104,0.13842773,17
0.08142089999999999,0.2142334,0.12152099599999999,17
0.0635376,0.27313232,0.081848145,17
0.08276367,0.26501465,0.13854979999999997,17
0.10510254,0.26177979999999995,0.19573975,17
0.12231445,0.27526855,0.19006348,17
0.12390137,0.29663086,0.17297363,17
0.1282959,0.28637695,0.15838623,17
0.1416626,0.28961182,0.1741333,17
0.14611816,0.30316162,0.16699219,17
0.15124512,0.25927734,0.18054199,17
0.17340088,0.1975708,0.12780762,17
0.20410156,0.15161133,0.10723877,17
0.19592285,0.16583252,0.10046387,17
0.16766357,0.16485596,0.089782715,17
0.13366699,0.13671875,0.11383057,17
0.1003418,0.12438965,0.1104126,17
0.07080078,0.11242676,0.11779785,17
0.050598145,0.14215088,0.05987549,17
0.03503418,0.16082764,0.076171875,17
0.030151367000000002,0.17352295,0.10357666,17
0.018310547,0.20214844,0.097717285,17
0.010864258,0.24212646,0.11096191400000001,17
0.021606445,0.27160645,0.1295166,17
0.024658202999999997,0.27282715,0.04046631,17
0.041015625,0.30352783,0.052612305,17
0.07684326,0.3381958,0.034240723,17
0.10839844,0.30749512,0.13275146,17
0.08734131,0.33312988,0.09710693,17
0.07287598,0.29241943,0.14550781,17
0.10821533,0.29302979999999995,0.09246826,17
0.10089111,0.26177979999999995,0.099121094,17
0.13555908,0.26641846,0.16845703,17
0.15222168,0.27453613,0.21771239999999997,17
0.14593506,0.30200195,0.18084717,17
0.12982178,0.22760010000000003,0.17755127,17
0.11175537,0.18603516,0.16522217,17
0.09124756,0.15515137,0.12902832,17
0.07489014,0.12963867,0.09234619,17
0.07281494,0.09918213,0.08013916,17
0.06274414,0.08709717,0.08697510000000001,17
0.06689453,0.093811035,0.089660645,17
0.059204099999999996,0.14080810000000002,0.078125,17
0.06347656,0.19281006,0.10644531,17
0.068237305,0.23529053,0.0847168,17
0.06768799,0.27575684,0.09460449,17
0.07788086,0.30688477,0.09008789,17
0.10626221,0.3470459,0.11486816400000001,17
0.12634277,0.32434082,0.10681152,17
0.12731934,0.2619629,0.08074951,17
0.16387939999999998,0.25463867,0.10388183599999999,17
0.16448975,0.27941895,0.11267089999999998,17
0.18041992,0.26245117,0.095825195,17
0.17071533,0.20031738,0.09112549,17
0.19134521,0.16333008,0.08050537,17
0.20922852,0.17010498,0.10314941400000001,17
0.17059326,0.17242432,0.10546875,17
0.13275146,0.17224121,0.10467529,17
0.10266113,0.15026855,0.08557129,17
0.06549072,0.13909912,0.083862305,17
0.056640625,0.13171387,0.05871582,17
0.02960205,0.13916016,0.08770752,17
0.03387451,0.13452148,0.08416748,17
0.030822753999999997,0.17541504,0.08081055,17
0.027709961,0.19055176,0.12756348,17
0.035461426000000004,0.21643066,0.13641357,17
0.047607422,0.24414062,0.15631104,17
0.06439209,0.2678833,0.10852051,17
0.09246826,0.2966919,0.09814453,17
0.1519165,0.38763428,0.037902832000000004,17
0.17382812,0.38226318,0.07183838,17
0.11987305,0.28234863,0.06011963,17
0.14135742,0.33319092,0.107543945,17
0.11932373,0.2736206,0.17266846,17
0.12261963,0.26959229999999995,0.13555908,17
0.14147949,0.23632812,0.22521973,17
0.14099121,0.24053955,0.22192383,17
0.117370605,0.25170898,0.20458984,17
0.099121094,0.21520996,0.14276123,17
0.082092285,0.17700195,0.14172363,17
0.07055664,0.16040039,0.11370849599999999,17
0.04937744,0.11248779,0.08129883,17
0.059143065999999994,0.10272217,0.07171631,17
0.06329346,0.10125732400000001,0.054504395,17
0.07501221,0.16400146,0.062072754,17
0.07952881,0.22918701,0.08679199,17
0.07611084,0.27642822,0.097839355,17
0.08605957,0.29742432,0.13391113,17
0.09710693,0.28735352,0.113220215,17
0.11071777,0.28375244,0.15655518,17
0.115722656,0.28289795,0.14422607,17
0.11834717,0.2672119,0.14105225,17
0.12280273400000001,0.28503418,0.124938965,17
0.14147949,0.2960205,0.14636229999999997,17
0.16149902,0.2637329,0.15826416,17
0.19195557,0.22113037,0.15307617,17
0.23028564,0.18225098,0.14880371,17
0.23937988,0.16925049,0.12988281,17
0.18139648,0.15686035,0.09552002,17
0.14611816,0.13598633,0.08062744,17
0.041625977,0.13006592,0.044128417999999996,17
0.03503418,0.16339111,0.08477783,17
0.014099121000000001,0.19073486,0.15118408,17
0.03137207,0.26501465,0.1262207,17
0.037231445,0.30303955,0.0871582,17
0.046691895,0.26251220000000003,0.101501465,17
0.047058105,0.26428223,0.046569824,17
0.058044434000000006,0.32708740000000003,0.016845703,17
0.097595215,0.2793579,0.13201904,17
0.062316895,0.36828613,0.042663574,17
0.037902832000000004,0.28881836,0.13262939999999998,17
0.09545898400000001,0.34307859999999996,0.076171875,17
0.08850098,0.25769043,0.12036133,17
0.14227295,0.25494385,0.20263672,17
0.15167236,0.28729248,0.19158936,17
0.12420654,0.20184326,0.21722412,17
0.10229492,0.16418457,0.11157226599999999,17
0.08416748,0.12786865,0.07482910000000001,17
0.068847656,0.10040283,0.059509277,17
0.07019043,0.07977295,0.089782715,17
0.06811523400000001,0.099121094,0.013916016000000002,17
0.10461426,0.11956787,0.06732178,17
0.08001709,0.21502686,0.05340576,17
0.08288574,0.2736206,0.11151123,17
0.07800293,0.29290770000000005,0.10559082,17
0.095214844,0.29803467,0.14080810000000002,17
0.12322998,0.30407715,0.21069336,17
0.12017822,0.30578613,0.19604492,17
0.13342285,0.28942870000000004,0.18133545,17
0.14538574,0.2868042,0.15911865,17
0.15002441,0.27105713,0.14050293,17
0.16033936,0.23541260000000003,0.11694336,17
0.18487549,0.19390869,0.13763428,17
0.21697998,0.18035889,0.14453125,17
0.21142578,0.17047119,0.16497803,17
0.106933594,0.10717773400000001,0.07775879,17
0.08062744,0.09906006,0.06561279,17
0.06365967,0.10827637,0.084106445,17
0.058044434000000006,0.12133789,0.089904785,17
0.04840088,0.13665771,0.095214844,17
0.049560547,0.15844727,0.11907959,17
0.043151855,0.21929932,0.11877441400000001,17
0.04925537,0.27941895,0.12243652,17
0.027282715,0.30163574,0.12878418,17
0.004272461,0.34375,0.10534668,17
0.06585693,0.33862305,0.06347656,17
0.043762207000000004,0.41430664,0.06994629,17
0.061523438,0.31744385,0.13226318,17
0.08245849599999999,0.31079102,0.11328125,17
0.07891846,0.23211669999999998,0.14471436,17
0.10882568,0.20880127,0.18078613,17
0.13574219,0.22808838,0.19818115,17
0.15344238,0.26428223,0.20623779999999997,17
0.14624023,0.28033447,0.18676758,17
0.13415527,0.23394775,0.1774292,17
0.11291504,0.20202637,0.14270020000000003,17
0.09106445,0.16949463,0.10186767599999999,17
0.07879639,0.12939453,0.08282471,17
0.06958008,0.104003906,0.07299805,17
0.06365967,0.09954834,0.05712890599999999,17
0.05126953,0.10772705,0.05847168,17
0.06121826,0.12628174,0.07330322,17
0.07147217,0.18145752,0.06597900400000001,17
0.07952881,0.24200439999999998,0.08093262,17
0.09027099599999999,0.29571533,0.08135986,17
0.08825683599999999,0.2902832,0.119140625,17
0.11254883,0.3133545,0.12835693,17
0.11071777,0.29309082,0.12921143,17
0.12591553,0.2644043,0.122924805,17
0.14068604,0.29742432,0.12585449,17
0.15393066,0.30737305,0.13842773,17
0.15966797,0.27478027,0.15454102,17
0.1685791,0.23040771,0.091674805,17
0.19366455,0.1875,0.09887695,17
0.20831299,0.1585083,0.11285400400000001,17
0.15454102,0.14910889,0.07086182,17
0.12670898,0.12884521,0.057739257999999995,17
0.09851074,0.11889648400000001,0.061462402,17
0.06872558599999999,0.11590576,0.12030029,17
0.05834961,0.1328125,0.058166504,17
0.04541015599999999,0.14160156,0.11315918,17
0.04034424,0.15679932,0.16394043,17
0.02911377,0.17510986,0.13433838,17
0.024475097999999997,0.24542236,0.1437378,17
0.03930664,0.28796387,0.11151123,17
0.045837402,0.3034668,0.12231445,17
0.06201172,0.31988525,0.08843994,17
0.09967041,0.33764648,0.09295654,17
0.11810303,0.26916504,0.1473999,17
0.09399414,0.35424805,0.07952881,17
0.05114746,0.32781982,0.14337158,17
0.09277344,0.32391357,0.14965820000000002,17
0.10455322,0.25927734,0.14337158,17
0.14129639,0.23937988,0.22625732,17
0.14654541,0.24871826,0.20489502,17
0.15057373,0.2732544,0.25201416,17
0.13043213,0.25231934,0.20465088,17
0.10327148400000001,0.20135498,0.15447998,17
0.0960083,0.17669678,0.16210938,17
0.08172607400000001,0.1508789,0.12695312,17
0.07885742,0.11889648400000001,0.10113525400000001,17
0.07574463,0.09661865,0.0960083,17
0.07263183599999999,0.09576416,0.04345703,17
0.08093262,0.110839844,0.064331055,17
0.07885742,0.14746094,0.07263183599999999,17
0.08160400400000001,0.21484375,0.10131836,17
0.06347656,0.272583,0.093566895,17
0.07000732400000001,0.29748535,0.07989502,17
0.08703613,0.29101562,0.12347412,17
0.093933105,0.31921387,0.15032959,17
0.099609375,0.32440186,0.11968994,17
0.12176514,0.33221436,0.14398193,17
0.12786865,0.34552002,0.1749878,17
0.13433838,0.30755615,0.14758301,17
0.14282227,0.23156738,0.123046875,17
0.19439697,0.1449585,0.10443115,17
0.23254395,0.14074707,0.13305664,17
0.21014404,0.17199707,0.1227417,17
0.17681885,0.14685059,0.080566406,17
0.13696289,0.12719727,0.07080078,17
0.09796142599999999,0.09362793,0.1038208,17
0.068481445,0.11187744,0.06671142599999999,17
0.035583496,0.16662598,0.06616211,17
0.030883789,0.16461182,0.10357666,17
0.002868652,0.17279053,0.093811035,17
-0.005615234,0.25598145,0.0847168,17
0.001647949,0.28033447,0.06469726599999999,17
0.011352538999999998,0.25854492,0.07531738,17
0.023376465,0.25463867,0.08880615,17
0.02923584,0.26672363,0.061950684000000006,17
0.07922363,0.32647705,0.026977539,17
0.099487305,0.3324585,0.08752441400000001,17
0.07873535,0.35968018,0.06225586,17
0.06945801,0.34173584,0.09277344,17
0.07775879,0.27001953,0.10827637,17
0.08666992,0.25567627,0.11425781,17
0.10717773400000001,0.23333739999999997,0.14086914,17
0.13879395,0.24304199,0.20117188,17
0.14471436,0.26568604,0.19616699,17
0.13580322,0.24114989999999997,0.184021,17
0.11846924,0.17340088,0.15667725,17
0.10632324,0.15405273,0.13128662,17
0.08959961,0.12036133,0.10113525400000001,17
0.07519531,0.11022949,0.14068604,17
0.061157227,0.107299805,0.062683105,17
0.06933594,0.111328125,0.12738037,17
0.09820557,0.1161499,0.09826660000000001,17
0.09893799,0.22265625,0.05615234400000001,17
0.041625977,0.28979492,0.019714355,17
0.05279541,0.29559326,0.12799072,17
0.06420898400000001,0.26391602,0.15460205,17
0.086120605,0.28277588,0.1605835,17
0.06597900400000001,0.32183838,0.17932129,17
0.07342529,0.31927490000000003,0.14556885,17
0.07977295,0.3190918,0.1373291,17
0.09576416,0.34130859999999996,0.17089844,17
0.12231445,0.32342529999999997,0.168396,17
0.16235352,0.23083496,0.17132568,17
0.22473145,0.16113281,0.17468262,17
0.29119873,0.19433594,0.16040039,17
0.21160889,0.16516113,0.056762695,17
0.14703369,0.11798096,0.01574707,17
0.11889648400000001,0.11352539,0.03515625,17
0.0993042,0.14874268,0.06872558599999999,17
0.06311035,0.10980224599999999,0.12451172,17
0.03656006,0.14434814,0.14434814,17
0.023498535,0.18872070000000002,0.1026001,17
-0.002990723,0.2130127,0.06744385,17
0.00567627,0.22021484,0.12518310000000002,17
0.010131836,0.23809814,0.09613037,17
0.02319336,0.20880127,0.08734131,17
0.030822753999999997,0.23333739999999997,0.101501465,17
0.048217773,0.29919434,0.13159179999999998,17
0.06842041,0.3494873,0.1375122,17
0.06829834,0.38861084,0.10601807,17
0.030822753999999997,0.36486816,0.08270264,17
0.054504395,0.3486328,0.10760498,17
0.08892822,0.28375244,0.08160400400000001,17
0.12927246,0.27612305,0.16558838,17
0.13110352,0.28851318,0.19256592,17
0.14709473,0.2892456,0.21820068,17
0.14794922,0.26037598,0.19366455,17
0.13946533,0.21124268,0.14367676,17
0.13769531,0.14379883,0.15429688,17
0.11651611,0.11022949,0.13110352,17
0.10241699,0.08850098,0.13928223,17
0.09014892599999999,0.09375,0.10620117,17
0.07342529,0.09741211,0.09509277,17
0.0637207,0.11785889,0.06488037,17
0.05090332,0.14837646,0.06695557,17
0.08428955,0.14196777,0.09844971,17
0.12713623,0.23968506,0.014648438,17
0.007141113,0.38464355,-0.040893555,17
0.056030273,0.41589355,0.07489014,17
0.059265137,0.38897705,0.11248779,17
0.08325195,0.32348633,0.11560058599999999,17
0.10632324,0.25805664,0.10192871,17
0.09649658,0.25585938,0.12084961,17
0.11877441400000001,0.2732544,0.11291504,17
0.16394043,0.29541016,0.16046143,17
0.23571777,0.2619629,0.1361084,17
0.26263428,0.21685791,0.121032715,17
0.17614746,0.16595459,0.08477783,17
0.1260376,0.14941406,0.051391599999999996,17
0.10241699,0.14080810000000002,0.109191895,17
0.08233642599999999,0.10089111,0.055419922,17
0.057922363,0.08795166,0.10888672,17
0.04443359400000001,0.101379395,0.12176514,17
0.032470703,0.12158203,0.060180664,17
0.02722168,0.15661621,0.12139892599999999,17
0.023132324,0.1729126,0.13598633,17
0.025817871000000003,0.20141602,0.10913086,17
0.02947998,0.24517822,0.14672852,17
0.024841309,0.3112793,0.16534424,17
0.00982666,0.36547852,0.13757324,17
0.026123047000000003,0.4175415,0.11639404,17
0.022094727,0.45147705,0.01977539,17
0.030761719,0.3297119,0.11920166,17
0.051818848,0.29510498,0.10784912,17
0.039978027,0.26568604,0.10369873,17
0.10333252,0.2701416,0.17938232,17
0.105285645,0.30877686,0.17144775,17
0.13555908,0.33978270000000005,0.24261475,17
0.13879395,0.29278564,0.24627686,17
0.13897705,0.23626709,0.21453857,17
0.1361084,0.13397217,0.1928711,17
0.10076904,0.08624267599999999,0.17919922,17
0.093811035,0.08288574,0.10089111,17
0.08135986,0.062561035,0.07904053,17
0.06359863,0.07116699,0.10186767599999999,17
0.064453125,0.095703125,0.077941895,17
0.07104492,0.13726807,0.10028076,17
0.08703613,0.18841553,0.11895752,17
0.14221191,0.21374512,0.11553955,17
0.107543945,0.40795898,-0.09313965,17
0.07843017599999999,0.38958740000000003,0.03643799,17
0.08306885,0.35229492,0.14910889,17
0.08929443,0.26330566,0.16772461,17
0.113342285,0.2720337,0.16766357,17
0.10089111,0.31829834,0.11236572,17
0.11981201,0.30706787,0.15008545,17
0.13720703,0.24847412,0.16613770000000003,17
0.18933105,0.17999268,0.15106201,17
0.23925781,0.15777588,0.11462402,17
0.23669434,0.17974854,0.08892822,17
0.17529297,0.18463135,0.034973145,17
0.14636229999999997,0.14782715,0.07318115,17
0.11102295,0.10620117,0.09197998,17
0.07543945,0.09710693,0.06854248,17
0.059387207000000004,0.08746338,0.07720947,17
0.044311523,0.13293457,0.06744385,17
0.037902832000000004,0.15411377,0.09124756,17
0.037902832000000004,0.18615723,0.07183838,17
0.038635254,0.24151611,0.12170410000000002,17
0.03918457,0.28344727,0.109191895,17
0.026550293,0.28405762,0.11798096,17
0.023742676,0.26971436,0.10852051,17
0.030395507999999998,0.39056396,0.06689453,17
0.016601562,0.37957764,0.10546875,17
-0.032592773,0.35095215,0.09442139,17
0.0034179690000000003,0.37573242,0.07684326,17
0.022705077999999997,0.27581787,0.022644043,17
0.072387695,0.20910645,0.11169433599999999,17
0.10412598,0.29150390000000004,0.23712158,17
0.13110352,0.3079834,0.2322998,17
0.16265869,0.3345337,0.31646729999999995,17
0.14825439999999998,0.26898193,0.21984863,17
0.14343262,0.17254639,0.24810791,17
0.12585449,0.13378906,0.12799072,17
0.1003418,0.11608887,0.14135742,17
0.08282471,0.08972168,0.06939697,17
0.06597900400000001,0.08117676,0.17370605,17
0.058898926,0.10186767599999999,0.095214844,17
0.16143799,0.07635498,0.022705077999999997,17
0.08953857400000001,0.24279785,0.022888184,17
0.06005859400000001,0.276062,0.10485839999999998,17
0.06811523400000001,0.29656982,0.13848877,17
0.08282471,0.27246094,0.17675781,17
0.091308594,0.28741455,0.20056152,17
0.07409668,0.32513428,0.16027832,17
0.07446289,0.2935791,0.13995361,17
0.09387207,0.30426025,0.13702393,17
0.11401367,0.31689453,0.16473389,17
0.12591553,0.28320312,0.16546631,17
0.14483643,0.23095703,0.17492676,17
0.18115234,0.19653320000000002,0.15502929999999998,17
0.21496582,0.18249512,0.16247559,17
0.18554688,0.20062256,0.08331299,17
0.15301514,0.18322754,0.086120605,17
0.10949707,0.16021729,0.09027099599999999,17
0.09051514,0.14129639,0.07543945,17
0.064453125,0.125,0.07250976599999999,17
0.041381836,0.13024902,0.09863281,17
0.026367188,0.16082764,0.07769775400000001,17
0.013305663999999998,0.17242432,0.10614014,17
0.020568848,0.20233154,0.09423828,17
0.038391113,0.2142334,0.09814453,17
0.041320800000000005,0.24188232,0.12377930000000001,17
0.0390625,0.30102540000000005,0.11340332,17
0.03717041,0.3297119,0.13232422,17
0.07189941400000001,0.3076172,0.1763916,17
0.060180664,0.418396,0.07269287,17
0.055236815999999994,0.39807129999999996,0.09844971,17
0.07672119,0.32366943,0.13708496,17
0.090026855,0.1963501,0.15979004,17
0.12200928,0.19329834,0.1459961,17
0.13537598,0.19934082,0.20794678,17
0.14892578,0.21179199,0.21484375,17
0.12902832,0.25891113,0.18286133,17
0.11114502,0.23986816,0.14312744,17
0.093933105,0.18768310000000002,0.1362915,17
0.07849121,0.1630249,0.12774658,17
0.07525635,0.14123535,0.07873535,17
0.07598877,0.12207031,0.062316895,17
0.07299805,0.11444092,0.048706055,17
0.066223145,0.16174316,0.05126953,17
0.051330565999999994,0.20721436,0.025634766,17
0.05706787,0.23138428,0.09893799,17
0.058410645,0.25073242,0.12658691,17
0.06262207,0.2388916,0.11547851599999999,17
0.062316895,0.24682617,0.10906982400000001,17
0.08258057,0.2798462,0.13757324,17
0.08758545,0.32470703,0.12121582,17
0.10559082,0.31646729999999995,0.11029053,17
0.12738037,0.28857422,0.09899902,17
0.13061523,0.28979492,0.14215088,17
0.12237549,0.26800537,0.15509033,17
0.14465332,0.20593262,0.11010742,17
0.19085693,0.18695068,0.09991455,17
0.22766113,0.21264648,0.118652344,17
0.20544434,0.18988037,0.13739014,17
0.15319824,0.16571045,0.040649414,17
0.120910645,0.12963867,0.13928223,17
0.08282471,0.13909912,0.06481933599999999,17
0.06341553,0.09881592,0.076171875,17
0.04473877,0.11694336,0.10296631,17
0.041992188,0.13940429999999998,0.12145996,17
0.04058838,0.17437744,0.14074707,17
0.04071045,0.20153809,0.17077637,17
0.045532227,0.25836182,0.16101074,17
0.034484863,0.30651855,0.08959961,17
0.038208007999999995,0.32305908,0.10375976599999999,17
0.051818848,0.28942870000000004,0.15203857,17
0.050964355,0.3371582,0.14093018,17
0.02319336,0.40228270000000005,0.09777832,17
0.013977051,0.38067627,0.18225098,17
0.08093262,0.2598877,0.19195557,17
0.08886719,0.19415283,0.19885254,17
0.107910156,0.23388672,0.17053223,17
0.12335205,0.23114014,0.23327637,17
0.12725830000000002,0.25689697,0.24890137,17
0.10980224599999999,0.2689209,0.19323729999999997,17
0.10284424,0.20989989999999997,0.16442871,17
0.089782715,0.15991211,0.17401123,17
0.07922363,0.12994385,0.15258789,17
0.06903076,0.12011719,0.089782715,17
0.060302734000000004,0.11206055,0.09411621,17
0.059020996,0.13165283,0.10870361,17
0.08923339999999999,0.12713623,0.103637695,17
0.08941650400000001,0.21356201,0.028930664,17
0.0423584,0.2734375,0.054016113,17
0.05493164,0.29016113,0.09741211,17
0.06585693,0.26116943,0.11584473,17
0.07940674,0.27685547,0.16253662,17
0.07641601599999999,0.3215332,0.1531372,17
0.09643555,0.30865479999999995,0.144104,17
0.10107422,0.29974365,0.1453247,17
0.13671875,0.3076172,0.13208008,17
0.14825439999999998,0.29364014,0.16827393,17
0.17169189999999998,0.24682617,0.10577392599999999,17
0.21478271,0.20434570000000002,0.11499023400000001,17
0.23101807,0.17303467,0.14367676,17
0.175354,0.16528320000000002,0.09808349599999999,17
0.13397217,0.13568115,0.083496094,17
0.11230469,0.11230469,0.10388183599999999,17
0.07751465,0.10290527,0.060791015999999996,17
0.06365967,0.08941650400000001,0.09057617,17
0.046142578,0.13366699,0.074035645,17
0.037902832000000004,0.16125488,0.14190674,17
0.018737793,0.21563720000000003,0.10797119,17
0.015014648,0.2668457,0.11218262,17
0.036804199999999995,0.30236816,0.06536865,17
0.029296875,0.28057859999999996,0.07928467,17
0.035949707000000004,0.2838745,0.046081542999999996,17
0.043029785,0.29711914,0.044555664,17
0.08703613,0.2600708,0.18670654,17
0.08374023400000001,0.38677979999999995,0.05419922,17
0.061401367000000005,0.3605957,0.15911865,17
0.09448242,0.3190918,0.08709717,17
0.11151123,0.23803711,0.13812256,17
0.10388183599999999,0.25311279999999997,0.11553955,17
0.11840819999999999,0.25616455,0.16577148,17
0.12384033,0.25360107,0.19824219,17
0.11376953,0.23754883,0.17492676,17
0.10290527,0.18817139,0.14831543,17
0.09301758,0.15856934,0.16955566,17
0.08099365,0.14294434,0.13354492,17
0.07495117,0.125,0.10900879,17
0.0635376,0.11126709,0.12243652,17
0.061401367000000005,0.14239502,0.11315918,17
0.083496094,0.23651123,0.005615234,17
0.05255127,0.30297852,0.058044434000000006,17
