Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Label
0.09436035,0.061645507999999995,-0.01763916,-31.946565999999997,42.702290000000005,-51.404579999999996,6
0.1104126,0.06604004,-0.01727295,-25.419847,48.633587,-41.587788,6
0.09954834,0.07318115,-0.018066406,-13.580152499999999,43.48855,-28.816793,6
0.08636474599999999,0.07220459,-0.018188476999999998,17.908398000000002,37.450382,-39.954197,6
0.08569336,0.05718994,-0.020751953,26.717558,37.625954,-54.435116,6
0.09161377,0.06469726599999999,-0.013061523,46.580154,33.91603,-25.694656,6
0.09967041,0.06024169999999999,-0.010192871,34.419846,33.412212,-39.961834,6
0.10290527,0.07183838,-0.010314941,-3.351145,36.717556,-26.259542,6
0.10650635,0.06768799,-0.013305663999999998,-23.923664000000002,15.267176000000001,-35.328243,6
0.09552002,0.08453369,-0.0064697266000000005,-43.198475,37.267174,-25.824427,6
0.09051514,0.074157715,-0.017822266,-7.137404400000001,33.038166,-34.770992,6
0.08538818,0.07067871,-0.009094238000000001,-3.7709922999999996,35.503820000000005,-27.839695000000003,6
0.08947754,0.0690918,-0.007690429699999999,-12.480916,33.045803,-22.91603,6
0.09277344,0.08087158,-0.00030517580000000003,3.2366412,26.580153000000003,-20.0,6
0.09924316400000001,0.07855224599999999,0.015686035,31.030534999999997,26.290077,-20.396946,6
0.09869385,0.07128906,0.005004883,52.068703,25.022902,-17.801527,6
0.10394287,0.064575195,0.008056641,43.480915,21.847328,-26.366413,6
0.10485839999999998,0.06610107400000001,0.008422852,57.038166000000004,13.534351000000001,-11.2213745,6
0.101501465,0.05419922,0.011474608999999998,74.43511,7.10687,-11.664123,6
0.1071167,0.05621338,0.012634277,61.274809999999995,13.916031,-1.6717557,6
0.09875488,0.048217773,0.00970459,66.78626,16.244274,-10.442748,6
0.099609375,0.04449463,0.009460449000000001,66.75572,10.916031,-4.2290077,6
0.09527588,0.041870117000000005,0.006958008000000001,70.00764000000001,9.351144999999999,-0.39694658,6
0.097839355,0.044067382999999995,0.0034790040000000004,60.648853,14.59542,14.832060999999998,6
0.09539795,0.041259766,0.0009155273,60.335876,11.793892999999999,23.809160000000002,6
0.10168457,0.04663086,-0.0032348633000000003,43.778625,11.755725,34.93893,6
0.10583496,0.05621338,-0.015563965,36.679390000000005,21.541985,33.992367,6
0.10235596,0.06933594,-0.03265381,76.58015400000001,20.458015,42.427483,6
0.11328125,0.07623291,-0.013366699,32.519085,19.931297,21.221375,6
0.104003906,0.08691406,-0.027832031,53.549618,16.045801,25.091601999999998,6
0.10491943,0.0647583,-0.031433105,46.641220000000004,21.603054,2.206107,6
0.10437012,0.06854248,-0.036254882999999995,59.900764,14.816792999999999,20.450382,6
0.10418701,0.05517578,-0.026062012000000002,83.20611,7.923664,8.9007635,6
0.09967041,0.051391599999999996,-0.024169922000000003,73.67939,14.045801,23.923664000000002,6
0.10278319999999999,0.04748535,-0.028137207,66.60305,29.534351,18.274809,6
0.10028076,0.04144287,-0.027404785,67.37405,36.473279999999995,14.251907999999998,6
0.09967041,0.034240723,-0.017944336,62.22900799999999,50.206109999999995,14.290076000000001,6
